timestamp, power.draw [W]
2025/02/16 20:22:11.902, 61.28 W
2025/02/16 20:22:11.912, 61.28 W
2025/02/16 20:22:11.922, 61.28 W
2025/02/16 20:22:11.932, 61.28 W
2025/02/16 20:22:11.942, 61.28 W
2025/02/16 20:22:11.952, 61.28 W
2025/02/16 20:22:11.962, 61.28 W
2025/02/16 20:22:11.972, 61.28 W
2025/02/16 20:22:11.982, 61.28 W
2025/02/16 20:22:11.992, 61.28 W
2025/02/16 20:22:12.002, 61.28 W
2025/02/16 20:22:12.012, 61.28 W
2025/02/16 20:22:12.022, 61.28 W
2025/02/16 20:22:12.033, 61.28 W
2025/02/16 20:22:12.043, 61.28 W
2025/02/16 20:22:12.053, 61.28 W
2025/02/16 20:22:12.063, 61.28 W
2025/02/16 20:22:12.073, 61.28 W
2025/02/16 20:22:12.083, 61.28 W
2025/02/16 20:22:12.093, 61.28 W
2025/02/16 20:22:12.103, 61.28 W
2025/02/16 20:22:12.113, 61.28 W
2025/02/16 20:22:12.123, 61.28 W
2025/02/16 20:22:12.133, 60.99 W
2025/02/16 20:22:12.143, 60.99 W
2025/02/16 20:22:12.153, 60.99 W
2025/02/16 20:22:12.163, 60.99 W
2025/02/16 20:22:12.173, 60.99 W
2025/02/16 20:22:12.184, 60.99 W
2025/02/16 20:22:12.194, 60.99 W
2025/02/16 20:22:12.204, 60.99 W
2025/02/16 20:22:12.214, 60.99 W
2025/02/16 20:22:12.224, 61.28 W
2025/02/16 20:22:12.234, 61.28 W
2025/02/16 20:22:12.244, 61.28 W
2025/02/16 20:22:12.254, 61.28 W
2025/02/16 20:22:12.264, 61.28 W
2025/02/16 20:22:12.274, 61.28 W
2025/02/16 20:22:12.284, 61.28 W
2025/02/16 20:22:12.294, 61.28 W
2025/02/16 20:22:12.304, 61.28 W
2025/02/16 20:22:12.314, 61.28 W
2025/02/16 20:22:12.325, 61.28 W
2025/02/16 20:22:12.335, 61.28 W
2025/02/16 20:22:12.345, 61.28 W
2025/02/16 20:22:12.355, 61.28 W
2025/02/16 20:22:12.365, 61.28 W
2025/02/16 20:22:12.375, 61.28 W
2025/02/16 20:22:12.385, 61.28 W
2025/02/16 20:22:12.395, 61.28 W
2025/02/16 20:22:12.405, 61.28 W
2025/02/16 20:22:12.415, 61.28 W
2025/02/16 20:22:12.425, 60.99 W
2025/02/16 20:22:12.435, 60.99 W
2025/02/16 20:22:12.445, 60.99 W
2025/02/16 20:22:12.455, 60.99 W
2025/02/16 20:22:12.466, 60.99 W
2025/02/16 20:22:12.476, 60.99 W
2025/02/16 20:22:12.486, 60.99 W
2025/02/16 20:22:12.496, 60.99 W
2025/02/16 20:22:12.506, 60.99 W
2025/02/16 20:22:12.516, 60.99 W
2025/02/16 20:22:12.526, 60.99 W
2025/02/16 20:22:12.536, 60.99 W
2025/02/16 20:22:12.546, 60.99 W
2025/02/16 20:22:12.556, 60.99 W
2025/02/16 20:22:12.566, 60.99 W
2025/02/16 20:22:12.576, 60.99 W
2025/02/16 20:22:12.586, 60.99 W
2025/02/16 20:22:12.597, 60.99 W
2025/02/16 20:22:12.607, 60.99 W
2025/02/16 20:22:12.617, 60.99 W
2025/02/16 20:22:12.627, 60.99 W
2025/02/16 20:22:12.637, 61.28 W
2025/02/16 20:22:12.647, 61.28 W
2025/02/16 20:22:12.657, 61.28 W
2025/02/16 20:22:12.667, 61.28 W
2025/02/16 20:22:12.677, 61.28 W
2025/02/16 20:22:12.687, 61.28 W
2025/02/16 20:22:12.697, 61.28 W
2025/02/16 20:22:12.707, 61.28 W
2025/02/16 20:22:12.717, 61.28 W
2025/02/16 20:22:12.727, 61.28 W
2025/02/16 20:22:12.738, 61.28 W
2025/02/16 20:22:12.748, 61.28 W
2025/02/16 20:22:12.758, 61.28 W
2025/02/16 20:22:12.768, 61.28 W
2025/02/16 20:22:12.778, 61.28 W
2025/02/16 20:22:12.788, 61.28 W
2025/02/16 20:22:12.798, 61.28 W
2025/02/16 20:22:12.808, 61.28 W
2025/02/16 20:22:12.818, 61.28 W
2025/02/16 20:22:12.828, 61.28 W
2025/02/16 20:22:12.838, 61.28 W
2025/02/16 20:22:12.848, 61.28 W
2025/02/16 20:22:12.858, 61.28 W
2025/02/16 20:22:12.868, 61.28 W
2025/02/16 20:22:12.879, 61.28 W
2025/02/16 20:22:12.889, 61.28 W
2025/02/16 20:22:12.899, 61.28 W
2025/02/16 20:22:12.909, 61.28 W
2025/02/16 20:22:12.919, 61.28 W
2025/02/16 20:22:12.929, 61.28 W
2025/02/16 20:22:12.939, 61.28 W
2025/02/16 20:22:12.949, 61.28 W
2025/02/16 20:22:12.959, 61.28 W
2025/02/16 20:22:12.969, 61.28 W
2025/02/16 20:22:12.979, 61.28 W
2025/02/16 20:22:12.989, 61.28 W
2025/02/16 20:22:12.999, 61.28 W
2025/02/16 20:22:13.009, 61.28 W
2025/02/16 20:22:13.020, 61.28 W
2025/02/16 20:22:13.030, 61.28 W
2025/02/16 20:22:13.040, 61.28 W
2025/02/16 20:22:13.050, 61.28 W
2025/02/16 20:22:13.060, 61.28 W
2025/02/16 20:22:13.070, 61.28 W
2025/02/16 20:22:13.080, 61.28 W
2025/02/16 20:22:13.090, 61.28 W
2025/02/16 20:22:13.100, 61.28 W
2025/02/16 20:22:13.110, 61.28 W
2025/02/16 20:22:13.120, 61.28 W
2025/02/16 20:22:13.130, 61.28 W
2025/02/16 20:22:13.140, 61.28 W
2025/02/16 20:22:13.150, 61.28 W
