timestamp, power.draw [W]
2025/02/16 15:57:32.717, 63.04 W
2025/02/16 15:57:32.727, 63.04 W
2025/02/16 15:57:32.737, 63.04 W
2025/02/16 15:57:32.748, 63.04 W
2025/02/16 15:57:32.758, 63.04 W
2025/02/16 15:57:32.768, 63.04 W
2025/02/16 15:57:32.778, 63.04 W
2025/02/16 15:57:32.788, 63.04 W
2025/02/16 15:57:32.798, 63.11 W
2025/02/16 15:57:32.808, 63.11 W
2025/02/16 15:57:32.818, 63.11 W
2025/02/16 15:57:32.828, 63.11 W
2025/02/16 15:57:32.838, 63.11 W
2025/02/16 15:57:32.848, 63.11 W
2025/02/16 15:57:32.858, 63.11 W
2025/02/16 15:57:32.868, 63.11 W
2025/02/16 15:57:32.879, 63.11 W
2025/02/16 15:57:32.889, 63.11 W
2025/02/16 15:57:32.899, 63.33 W
2025/02/16 15:57:32.909, 63.33 W
2025/02/16 15:57:32.919, 63.33 W
2025/02/16 15:57:32.929, 63.33 W
2025/02/16 15:57:32.939, 63.33 W
2025/02/16 15:57:32.949, 63.33 W
2025/02/16 15:57:32.959, 63.33 W
2025/02/16 15:57:32.969, 63.33 W
2025/02/16 15:57:32.979, 63.33 W
2025/02/16 15:57:32.989, 63.33 W
2025/02/16 15:57:32.999, 63.04 W
2025/02/16 15:57:33.009, 63.04 W
2025/02/16 15:57:33.020, 63.04 W
2025/02/16 15:57:33.030, 63.04 W
2025/02/16 15:57:33.040, 63.04 W
2025/02/16 15:57:33.050, 63.04 W
2025/02/16 15:57:33.060, 63.04 W
2025/02/16 15:57:33.070, 63.04 W
2025/02/16 15:57:33.080, 63.04 W
2025/02/16 15:57:33.090, 63.04 W
2025/02/16 15:57:33.100, 63.04 W
2025/02/16 15:57:33.110, 63.04 W
2025/02/16 15:57:33.120, 63.04 W
2025/02/16 15:57:33.130, 63.04 W
2025/02/16 15:57:33.140, 63.04 W
2025/02/16 15:57:33.151, 63.04 W
2025/02/16 15:57:33.161, 63.04 W
2025/02/16 15:57:33.171, 63.04 W
2025/02/16 15:57:33.181, 63.04 W
2025/02/16 15:57:33.191, 63.04 W
2025/02/16 15:57:33.201, 63.04 W
2025/02/16 15:57:33.211, 63.04 W
2025/02/16 15:57:33.221, 63.04 W
2025/02/16 15:57:33.231, 63.04 W
2025/02/16 15:57:33.241, 63.04 W
2025/02/16 15:57:33.251, 63.04 W
2025/02/16 15:57:33.261, 63.04 W
2025/02/16 15:57:33.271, 63.04 W
2025/02/16 15:57:33.281, 63.04 W
