timestamp, power.draw [W]
2025/02/16 21:29:49.471, 76.37 W
2025/02/16 21:29:49.481, 76.37 W
2025/02/16 21:29:49.492, 76.37 W
2025/02/16 21:29:49.502, 76.37 W
2025/02/16 21:29:49.512, 76.37 W
2025/02/16 21:29:49.522, 76.37 W
2025/02/16 21:29:49.532, 76.37 W
2025/02/16 21:29:49.542, 76.37 W
2025/02/16 21:29:49.552, 76.37 W
2025/02/16 21:29:49.562, 76.37 W
2025/02/16 21:29:49.572, 76.66 W
2025/02/16 21:29:49.582, 76.66 W
2025/02/16 21:29:49.592, 76.66 W
2025/02/16 21:29:49.602, 76.66 W
2025/02/16 21:29:49.612, 76.66 W
2025/02/16 21:29:49.622, 76.66 W
2025/02/16 21:29:49.633, 76.66 W
2025/02/16 21:29:49.643, 76.66 W
2025/02/16 21:29:49.653, 76.66 W
2025/02/16 21:29:49.663, 76.66 W
2025/02/16 21:29:49.673, 76.66 W
2025/02/16 21:29:49.683, 76.66 W
2025/02/16 21:29:49.693, 76.66 W
2025/02/16 21:29:49.703, 76.66 W
2025/02/16 21:29:49.713, 76.66 W
2025/02/16 21:29:49.723, 76.66 W
2025/02/16 21:29:49.733, 76.66 W
2025/02/16 21:29:49.743, 76.66 W
2025/02/16 21:29:49.753, 76.66 W
2025/02/16 21:29:49.763, 76.66 W
2025/02/16 21:29:49.774, 76.66 W
2025/02/16 21:29:49.784, 76.66 W
2025/02/16 21:29:49.794, 76.66 W
2025/02/16 21:29:49.804, 76.66 W
2025/02/16 21:29:49.814, 76.66 W
2025/02/16 21:29:49.824, 76.66 W
2025/02/16 21:29:49.834, 76.66 W
2025/02/16 21:29:49.844, 76.66 W
2025/02/16 21:29:49.854, 76.66 W
2025/02/16 21:29:49.864, 76.66 W
2025/02/16 21:29:49.874, 76.66 W
2025/02/16 21:29:49.884, 76.66 W
2025/02/16 21:29:49.894, 76.66 W
2025/02/16 21:29:49.904, 76.66 W
2025/02/16 21:29:49.915, 76.66 W
2025/02/16 21:29:49.925, 76.66 W
2025/02/16 21:29:49.935, 76.66 W
2025/02/16 21:29:49.945, 76.66 W
2025/02/16 21:29:49.955, 76.66 W
2025/02/16 21:29:49.965, 76.66 W
2025/02/16 21:29:49.975, 76.66 W
2025/02/16 21:29:49.985, 76.66 W
2025/02/16 21:29:49.995, 76.13 W
2025/02/16 21:29:50.005, 76.13 W
2025/02/16 21:29:50.015, 76.13 W
2025/02/16 21:29:50.025, 76.13 W
2025/02/16 21:29:50.035, 76.13 W
2025/02/16 21:29:50.045, 76.13 W
2025/02/16 21:29:50.056, 76.13 W
2025/02/16 21:29:50.066, 76.13 W
2025/02/16 21:29:50.076, 76.13 W
2025/02/16 21:29:50.086, 76.13 W
2025/02/16 21:29:50.096, 76.13 W
2025/02/16 21:29:50.106, 76.13 W
2025/02/16 21:29:50.116, 76.13 W
2025/02/16 21:29:50.126, 76.13 W
2025/02/16 21:29:50.136, 76.13 W
2025/02/16 21:29:50.146, 76.13 W
2025/02/16 21:29:50.156, 76.13 W
2025/02/16 21:29:50.166, 76.13 W
2025/02/16 21:29:50.176, 76.13 W
2025/02/16 21:29:50.186, 76.13 W
2025/02/16 21:29:50.197, 76.37 W
2025/02/16 21:29:50.207, 76.37 W
2025/02/16 21:29:50.217, 76.37 W
2025/02/16 21:29:50.227, 76.37 W
2025/02/16 21:29:50.237, 76.37 W
2025/02/16 21:29:50.247, 76.37 W
2025/02/16 21:29:50.257, 76.37 W
2025/02/16 21:29:50.267, 76.37 W
2025/02/16 21:29:50.277, 76.37 W
2025/02/16 21:29:50.287, 76.13 W
2025/02/16 21:29:50.314, 76.13 W
2025/02/16 21:29:50.324, 76.13 W
2025/02/16 21:29:50.334, 76.13 W
2025/02/16 21:29:50.344, 76.13 W
2025/02/16 21:29:50.354, 76.13 W
2025/02/16 21:29:50.364, 76.13 W
2025/02/16 21:29:50.374, 76.13 W
2025/02/16 21:29:50.384, 76.13 W
2025/02/16 21:29:50.394, 76.13 W
2025/02/16 21:29:50.404, 76.37 W
2025/02/16 21:29:50.414, 76.37 W
2025/02/16 21:29:50.425, 76.37 W
2025/02/16 21:29:50.435, 76.37 W
2025/02/16 21:29:50.445, 76.37 W
2025/02/16 21:29:50.455, 76.37 W
2025/02/16 21:29:50.465, 76.37 W
2025/02/16 21:29:50.475, 76.37 W
2025/02/16 21:29:50.485, 76.66 W
2025/02/16 21:29:50.495, 76.66 W
2025/02/16 21:29:50.505, 76.66 W
2025/02/16 21:29:50.515, 76.66 W
2025/02/16 21:29:50.525, 76.66 W
2025/02/16 21:29:50.535, 76.66 W
2025/02/16 21:29:50.545, 76.66 W
2025/02/16 21:29:50.556, 76.66 W
2025/02/16 21:29:50.566, 76.66 W
2025/02/16 21:29:50.576, 76.66 W
2025/02/16 21:29:50.586, 76.66 W
2025/02/16 21:29:50.596, 76.13 W
2025/02/16 21:29:50.606, 76.13 W
2025/02/16 21:29:50.616, 76.13 W
2025/02/16 21:29:50.626, 76.13 W
2025/02/16 21:29:50.636, 76.13 W
2025/02/16 21:29:50.646, 76.13 W
2025/02/16 21:29:50.656, 76.13 W
2025/02/16 21:29:50.666, 76.13 W
2025/02/16 21:29:50.676, 76.13 W
2025/02/16 21:29:50.686, 76.13 W
2025/02/16 21:29:50.697, 77.00 W
2025/02/16 21:29:50.707, 77.00 W
2025/02/16 21:29:50.717, 77.00 W
2025/02/16 21:29:50.727, 77.00 W
2025/02/16 21:29:50.737, 77.00 W
2025/02/16 21:29:50.747, 77.00 W
2025/02/16 21:29:50.757, 77.00 W
2025/02/16 21:29:50.767, 77.00 W
2025/02/16 21:29:50.777, 77.00 W
2025/02/16 21:29:50.787, 77.00 W
2025/02/16 21:29:50.797, 77.00 W
2025/02/16 21:29:50.807, 77.00 W
2025/02/16 21:29:50.817, 76.37 W
2025/02/16 21:29:50.827, 76.37 W
2025/02/16 21:29:50.838, 76.37 W
2025/02/16 21:29:50.848, 76.37 W
2025/02/16 21:29:50.858, 76.37 W
2025/02/16 21:29:50.868, 76.37 W
2025/02/16 21:29:50.878, 76.37 W
2025/02/16 21:29:50.888, 76.37 W
2025/02/16 21:29:50.898, 76.13 W
2025/02/16 21:29:50.908, 76.13 W
2025/02/16 21:29:50.918, 76.13 W
2025/02/16 21:29:50.928, 76.13 W
2025/02/16 21:29:50.938, 76.13 W
2025/02/16 21:29:50.948, 76.13 W
2025/02/16 21:29:50.958, 76.13 W
2025/02/16 21:29:50.969, 76.13 W
2025/02/16 21:29:50.979, 76.13 W
2025/02/16 21:29:50.989, 76.13 W
2025/02/16 21:29:50.999, 76.13 W
2025/02/16 21:29:51.009, 76.13 W
2025/02/16 21:29:51.019, 77.00 W
2025/02/16 21:29:51.029, 77.00 W
2025/02/16 21:29:51.039, 77.00 W
2025/02/16 21:29:51.049, 77.00 W
2025/02/16 21:29:51.059, 77.00 W
2025/02/16 21:29:51.069, 77.00 W
2025/02/16 21:29:51.079, 77.00 W
2025/02/16 21:29:51.089, 77.00 W
2025/02/16 21:29:51.099, 76.66 W
2025/02/16 21:29:51.110, 76.66 W
2025/02/16 21:29:51.120, 76.66 W
2025/02/16 21:29:51.130, 76.66 W
2025/02/16 21:29:51.140, 76.66 W
2025/02/16 21:29:51.150, 76.66 W
2025/02/16 21:29:51.160, 76.66 W
2025/02/16 21:29:51.170, 76.66 W
2025/02/16 21:29:51.180, 76.66 W
2025/02/16 21:29:51.190, 76.66 W
2025/02/16 21:29:51.200, 76.66 W
2025/02/16 21:29:51.210, 76.66 W
2025/02/16 21:29:51.220, 76.37 W
2025/02/16 21:29:51.230, 76.37 W
2025/02/16 21:29:51.241, 76.37 W
2025/02/16 21:29:51.251, 76.37 W
2025/02/16 21:29:51.261, 76.37 W
2025/02/16 21:29:51.271, 76.37 W
2025/02/16 21:29:51.281, 76.37 W
2025/02/16 21:29:51.291, 76.37 W
2025/02/16 21:29:51.301, 76.37 W
2025/02/16 21:29:51.311, 76.13 W
2025/02/16 21:29:51.321, 76.13 W
2025/02/16 21:29:51.331, 76.13 W
2025/02/16 21:29:51.341, 76.13 W
2025/02/16 21:29:51.351, 76.13 W
2025/02/16 21:29:51.361, 76.13 W
2025/02/16 21:29:51.371, 76.13 W
2025/02/16 21:29:51.382, 76.13 W
2025/02/16 21:29:51.392, 76.13 W
2025/02/16 21:29:51.402, 76.13 W
2025/02/16 21:29:51.412, 76.13 W
2025/02/16 21:29:51.422, 76.13 W
2025/02/16 21:29:51.432, 76.46 W
2025/02/16 21:29:51.442, 76.46 W
2025/02/16 21:29:51.452, 76.46 W
2025/02/16 21:29:51.462, 76.46 W
2025/02/16 21:29:51.472, 76.46 W
2025/02/16 21:29:51.482, 76.46 W
2025/02/16 21:29:51.492, 76.46 W
2025/02/16 21:29:51.502, 76.46 W
2025/02/16 21:29:51.512, 76.46 W
2025/02/16 21:29:51.523, 76.46 W
2025/02/16 21:29:51.533, 76.37 W
2025/02/16 21:29:51.543, 76.37 W
2025/02/16 21:29:51.553, 76.37 W
2025/02/16 21:29:51.563, 76.37 W
2025/02/16 21:29:51.573, 76.37 W
